userId,sex,consumeAddress,consumeType,consumeDate,createCardDate,money
2015011230,男,美食广场1楼,食堂,20151002,20150815,8
2015011230,男,美食广场1楼,食堂,20151003,20150815,2.5
2015011230,男,美食广场1楼,食堂,20151004,20150815,7
2015011230,男,美食广场1楼,食堂,20151004,20150815,2.1
2015011301,男,美食广场1楼,食堂,20151002,20150815,6
2015011101,男,学生7公寓,其他,20151001,20150805,7
2015011102,男,学生7公寓,其他,20151001,20150815,4
2015011108,男,学生7公寓,其他,20151001,20150824,7
2015011109,男,学生7公寓,其他,20151002,20150815,6.5
2015011112,男,学生7公寓,其他,20151001,20150818,6
2015011115,男,学生7公寓,其他,20151001,20150815,5
2015011115,男,学生7公寓,其他,20151003,20150815,4
2015011117,男,学生7公寓,其他,20151003,20150815,4
2015011117,男,学生7公寓,其他,20151003,20150815,4
2015011118,男,学生7公寓,其他,20151002,20150829,2
2015011118,男,学生7公寓,其他,20151002,20150815,2
2015011119,男,学生7公寓,其他,20151001,20150815,3.7
2015011119,男,学生7公寓,其他,20151003,20150815,4
2015011121,男,学生7公寓,其他,20151002,20150815,4.5
2015011121,男,学生7公寓,其他,20151002,20150815,5
2015011123,男,学生7公寓,其他,20151001,20150817,2
2015011123,男,学生7公寓,其他,20151001,20150817,4.5
2015011123,男,学生7公寓,其他,20151003,20150817,3.5
2015011123,男,学生7公寓,其他,20151003,20150817,3.5
2015011125,男,学生7公寓,其他,20151004,20150815,1.5
2015011127,男,学生7公寓,其他,20151005,20150815,6
2015011127,男,学生7公寓,其他,20151005,20150815,3
2015011129,男,学生7公寓,其他,20151003,20150815,4
2015011202,男,学生7公寓,其他,20151002,20150826,4.5
2015011202,男,学生7公寓,其他,20151004,20150826,2.5
2015011202,男,学生7公寓,其他,20151002,20150815,4.5
2015011202,男,学生7公寓,其他,20151004,20150815,2.5
2015011203,男,学生7公寓,其他,20151001,20150815,9.7
2015011203,男,学生7公寓,其他,20151004,20150815,2
2015011203,男,学生7公寓,其他,20151004,20150815,11.7
2015011203,男,学生7公寓,其他,20151004,20150815,4.5
2015011204,男,学生7公寓,其他,20151001,20150815,5.2
2015011204,男,学生7公寓,其他,20151002,20150815,3.2
2015011204,男,学生7公寓,其他,20151003,20150815,4
2015011204,男,学生7公寓,其他,20151001,20150804,5.2
2015011204,男,学生7公寓,其他,20151002,20150804,3.2
2015011204,男,学生7公寓,其他,20151003,20150804,4
2015011208,男,学生7公寓,其他,20151001,20150815,2
2015011208,男,学生7公寓,其他,20151001,20150817,2
2015011209,男,学生7公寓,其他,20151001,20150818,6.5
2015011209,男,学生7公寓,其他,20151002,20150818,10.8
2015011209,男,学生7公寓,其他,20151002,20150818,2
2015011209,男,学生7公寓,其他,20151003,20150818,4
2015011210,男,学生7公寓,其他,20151001,20150802,6.2
2015011210,男,学生7公寓,其他,20151002,20150802,11
2015011210,男,学生7公寓,其他,20151003,20150802,7
2015011210,男,学生7公寓,其他,20151003,20150802,10.2
2015011211,男,学生7公寓,其他,20151001,20150815,9.7
2015011211,男,学生7公寓,其他,20151001,20150815,11
2015011211,男,学生7公寓,其他,20151002,20150815,11
2015011211,男,学生7公寓,其他,20151003,20150815,6.5
2015011211,男,学生7公寓,其他,20151004,20150815,1.5
2015011211,男,学生7公寓,其他,20151004,20150815,1.4
2015011211,男,学生7公寓,其他,20151004,20150815,11
2015011211,男,学生7公寓,其他,20151004,20150815,3
2015011211,男,学生7公寓,其他,20151004,20150815,7
2015011211,男,学生7公寓,其他,20151004,20150815,2
2015011211,男,学生7公寓,其他,20151005,20150815,3
2015011216,男,学生7公寓,其他,20151003,20150815,9
2015011216,男,学生7公寓,其他,20151004,20150815,10.8
2015011216,男,学生7公寓,其他,20151004,20150815,2
2015011216,男,学生7公寓,其他,20151004,20150815,5
2015011217,男,学生7公寓,其他,20151001,20150815,6
2015011217,男,学生7公寓,其他,20151001,20150815,8.3
2015011217,男,学生7公寓,其他,20151001,20150815,6
2015011217,男,学生7公寓,其他,20151003,20150815,6
2015011217,男,学生7公寓,其他,20151004,20150815,13
2015011217,男,学生7公寓,其他,20151005,20150815,6
2015011218,男,学生7公寓,其他,20151001,20150815,3
2015011218,男,学生7公寓,其他,20151003,20150815,4.5
2015011218,男,学生7公寓,其他,20151003,20150815,7
2015011218,男,学生7公寓,其他,20151004,20150815,6.5
2015011220,男,学生7公寓,其他,20151003,20150815,4.5
2015011220,男,学生7公寓,其他,20151003,20150821,4.5
2015011221,男,学生7公寓,其他,20151001,20150830,7
2015011221,男,学生7公寓,其他,20151001,20150830,9.5
2015011221,男,学生7公寓,其他,20151001,20150830,10.8
2015011221,男,学生7公寓,其他,20151002,20150830,12.8
2015011221,男,学生7公寓,其他,20151002,20150830,11
2015011221,男,学生7公寓,其他,20151002,20150830,5
2015011221,男,学生7公寓,其他,20151003,20150830,19
2015011221,男,学生7公寓,其他,20151003,20150830,21.8
2015011221,男,学生7公寓,其他,20151004,20150830,14
2015011221,男,学生7公寓,其他,20151004,20150830,7
2015011221,男,学生7公寓,其他,20151005,20150830,4
2015011221,男,学生7公寓,其他,20151001,20150830,4.5
2015011222,男,学生7公寓,其他,20151001,20150815,4
2015011222,男,学生7公寓,其他,20151003,20150815,5
2015011224,男,学生7公寓,其他,20151001,20150815,6.3
2015011224,男,学生7公寓,其他,20151002,20150815,7.5
2015011227,男,学生7公寓,其他,20151001,20150818,6
2015011227,男,学生7公寓,其他,20151002,20150818,7.3
2015011227,男,学生7公寓,其他,20151002,20150818,6.3
2015011227,男,学生7公寓,其他,20151004,20150818,2.5
2015011227,男,学生7公寓,其他,20151002,20150818,4.5
2015011230,男,学生7公寓,其他,20151002,20150815,8
2015011230,男,学生7公寓,其他,20151003,20150815,3.4
2015011301,男,学生7公寓,其他,20151001,20150815,6
2015011301,男,学生7公寓,其他,20151002,20150815,4.5
2015011108,男,船海超市,其他,20151003,20150824,21.9
2015011115,男,船海超市,其他,20151005,20150815,7
2015011117,男,船海超市,其他,20151003,20150815,4
2015011117,男,船海超市,其他,20151004,20150815,8.9
2015011119,男,船海超市,其他,20151005,20150815,4.5
2015011125,男,船海超市,其他,20151002,20150815,6.9
2015011127,男,船海超市,其他,20151002,20150815,11.7
2015011204,男,船海超市,其他,20151005,20150815,5
2015011204,男,船海超市,其他,20151005,20150804,5
2015011205,女,船海超市,其他,20151003,20150828,8
2015011213,女,船海超市,其他,20151003,20150803,1.9
2015011214,女,船海超市,其他,20151002,20150802,9.6
2015011214,女,船海超市,其他,20151002,20150802,7.3
2015011214,女,船海超市,其他,20151004,20150802,11.5
2015011214,女,船海超市,其他,20151004,20150802,7.9
2015011214,女,船海超市,其他,20151002,20150808,9.6
2015011214,女,船海超市,其他,20151002,20150808,7.3
2015011214,女,船海超市,其他,20151004,20150808,11.5
2015011214,女,船海超市,其他,20151004,20150808,7.9
2015011219,男,船海超市,其他,20151001,20150815,9.9
2015011222,男,船海超市,其他,20151005,20150815,3
2015011223,女,船海超市,其他,20151003,20150808,12.5
2015011225,男,船海超市,其他,20151001,20150807,6
2015011225,男,船海超市,其他,20151002,20150807,8.8
2015011225,男,船海超市,其他,20151004,20150807,10.2
2015011225,男,船海超市,其他,20151005,20150807,8
2015011227,男,船海超市,其他,20151003,20150818,18.1
2015011228,男,船海超市,其他,20151004,20150815,4
2015011301,男,船海超市,其他,20151002,20150815,6
2015011115,男,接待餐厅,食堂,20151003,20150815,7
2015011118,男,接待餐厅,食堂,20151001,20150829,3.7
2015011118,男,接待餐厅,食堂,20151001,20150829,13
2015011118,男,接待餐厅,食堂,20151002,20150829,3.7
2015011118,男,接待餐厅,食堂,20151003,20150829,3.7
2015011118,男,接待餐厅,食堂,20151005,20150829,3.7
2015011118,男,接待餐厅,食堂,20151001,20150815,3.7
2015011118,男,接待餐厅,食堂,20151001,20150815,13
2015011118,男,接待餐厅,食堂,20151002,20150815,3.7
2015011118,男,接待餐厅,食堂,20151003,20150815,3.7
2015011118,男,接待餐厅,食堂,20151005,20150815,3.7
2015011126,男,接待餐厅,食堂,20151004,20150815,10.6
2015011202,男,接待餐厅,食堂,20151005,20150826,4.7
2015011202,男,接待餐厅,食堂,20151005,20150815,4.7
2015011210,男,接待餐厅,食堂,20151002,20150802,10.5
2015011210,男,接待餐厅,食堂,20151002,20150802,16
2015011210,男,接待餐厅,食堂,20151005,20150802,4
2015011210,男,接待餐厅,食堂,20151005,20150802,4
2015011211,男,接待餐厅,食堂,20151001,20150815,10
2015011211,男,接待餐厅,食堂,20151001,20150815,9
2015011211,男,接待餐厅,食堂,20151002,20150815,11
2015011211,男,接待餐厅,食堂,20151002,20150815,3.5
2015011225,男,接待餐厅,食堂,20151001,20150807,9
2015011225,男,接待餐厅,食堂,20151001,20150807,7.3
2015011225,男,接待餐厅,食堂,20151002,20150807,9.5
2015011225,男,接待餐厅,食堂,20151002,20150807,3
2015011225,男,接待餐厅,食堂,20151002,20150807,2.8
2015011225,男,接待餐厅,食堂,20151003,20150807,8.9
2015011225,男,接待餐厅,食堂,20151004,20150807,7.6
2015011230,男,接待餐厅,食堂,20151004,20150815,2.1
2015011114,男,21B超市,其他,20151001,20150815,4
2015011115,男,21B超市,其他,20151005,20150815,7
2015011116,女,21B超市,其他,20151002,20150815,3
2015011116,女,21B超市,其他,20151005,20150815,3
2015011117,男,21B超市,其他,20151005,20150815,5
2015011117,男,21B超市,其他,20151005,20150815,8
2015011118,男,21B超市,其他,20151001,20150829,4
2015011118,男,21B超市,其他,20151005,20150829,4
2015011118,男,21B超市,其他,20151001,20150815,4
2015011118,男,21B超市,其他,20151005,20150815,4
2015011119,男,21B超市,其他,20151005,20150815,4.5
2015011121,男,21B超市,其他,20151005,20150815,6
2015011121,男,21B超市,其他,20151002,20150815,6
2015011121,男,21B超市,其他,20151004,20150815,6.5
2015011121,男,21B超市,其他,20151005,20150815,5
2015011129,男,21B超市,其他,20151001,20150815,5
2015011129,男,21B超市,其他,20151002,20150815,5
2015011204,男,21B超市,其他,20151002,20150815,5
2015011204,男,21B超市,其他,20151005,20150815,5
2015011204,男,21B超市,其他,20151002,20150804,5
2015011204,男,21B超市,其他,20151005,20150804,5
2015011207,男,21B超市,其他,20151005,20150815,3.3
2015011208,男,21B超市,其他,20151005,20150815,5
2015011208,男,21B超市,其他,20151005,20150817,5
2015011209,男,21B超市,其他,20151002,20150818,3
2015011209,男,21B超市,其他,20151004,20150818,9
2015011211,男,21B超市,其他,20151001,20150815,10
2015011211,男,21B超市,其他,20151005,20150815,5
2015011212,男,21B超市,其他,20151005,20150815,3
2015011214,女,21B超市,其他,20151002,20150802,3
2015011214,女,21B超市,其他,20151002,20150808,3
2015011217,男,21B超市,其他,20151001,20150815,6.9
2015011218,男,21B超市,其他,20151005,20150815,2.8
2015011219,男,21B超市,其他,20151002,20150815,2.5
2015011219,男,21B超市,其他,20151002,20150815,6.8
2015011219,男,21B超市,其他,20151003,20150815,4.6
2015011222,男,21B超市,其他,20151005,20150815,3
2015011222,男,21B超市,其他,20151001,20150815,8.5
2015011222,男,21B超市,其他,20151004,20150815,5
2015011222,男,21B超市,其他,20151005,20150815,3
2015011223,女,21B超市,其他,20151005,20150808,1.6
2015011224,男,21B超市,其他,20151002,20150815,6
2015011224,男,21B超市,其他,20151005,20150815,3
2015011225,男,21B超市,其他,20151001,20150807,1.3
2015011225,男,21B超市,其他,20151005,20150807,1.5
2015011227,男,21B超市,其他,20151005,20150818,4.5
2015011230,男,21B超市,其他,20151002,20150815,3
2015011230,男,21B超市,其他,20151002,20150815,3
2015011230,男,21B超市,其他,20151003,20150815,3
2015011230,男,21B超市,其他,20151003,20150815,6
2015011113,女,3浴池男,其他,20151003,20150811,3.91
2015011213,女,3浴池男,其他,20151004,20150803,4.18
2015011214,女,3浴池男,其他,20151004,20150802,3.61
2015011214,女,3浴池男,其他,20151004,20150808,3.61
2015011102,男,3浴池女,其他,20151005,20150815,2.68
2015011104,男,3浴池女,其他,20151003,20150817,2.83
2015011107,男,3浴池女,其他,20151005,20150829,3.46
2015011108,男,3浴池女,其他,20151005,20150824,1.03
2015011109,男,3浴池女,其他,20151004,20150815,1.03
2015011109,男,3浴池女,其他,20151004,20150815,1.06
2015011114,男,3浴池女,其他,20151004,20150828,1.06
2015011121,男,3浴池女,其他,20151001,20150815,2.98
2015011123,男,3浴池女,其他,20151002,20150817,2.62
2015011123,男,3浴池女,其他,20151003,20150817,2.59
2015011124,男,3浴池女,其他,20151005,20150815,1.78
2015011125,男,3浴池女,其他,20151005,20150815,2.14
2015011126,男,3浴池女,其他,20151002,20150815,2.14
2015011126,男,3浴池女,其他,20151002,20150815,1.03
2015011128,男,3浴池女,其他,20151003,20150823,1.03
2015011128,男,3浴池女,其他,20151003,20150823,3.97
2015011201,男,3浴池女,其他,20151004,20150829,3.19
2015011201,男,3浴池女,其他,20151004,20150815,3.19
2015011202,男,3浴池女,其他,20151004,20150826,3.88
2015011202,男,3浴池女,其他,20151004,20150815,3.88
2015011216,男,3浴池女,其他,20151001,20150815,3.61
2015011216,男,3浴池女,其他,20151003,20150815,1.9
2015011218,男,3浴池女,其他,20151001,20150815,3.22
2015011218,男,3浴池女,其他,20151003,20150815,3.01
2015011220,男,3浴池女,其他,20151001,20150815,3.04
2015011220,男,3浴池女,其他,20151003,20150815,1.03
2015011220,男,3浴池女,其他,20151003,20150815,1.06
2015011220,男,3浴池女,其他,20151003,20150815,2.89
2015011220,男,3浴池女,其他,20151001,20150821,3.04
2015011220,男,3浴池女,其他,20151003,20150821,1.03
2015011220,男,3浴池女,其他,20151003,20150821,1.06
2015011220,男,3浴池女,其他,20151003,20150821,2.89
2015011222,男,3浴池女,其他,20151001,20150815,2.41
2015011226,男,3浴池女,其他,20151002,20150815,2.29
2015011226,男,3浴池女,其他,20151004,20150815,1.03
2015011226,男,3浴池女,其他,20151004,20150815,1.06
2015011226,男,3浴池女,其他,20151004,20150815,2.05
2015011230,男,3浴池女,其他,20151002,20150815,1.93
2015011230,男,3浴池女,其他,20151002,20150815,1.18
2015011230,男,3浴池女,其他,20151005,20150815,2.14
2015011116,女,校医院,其他,20151002,20150815,3
2015011116,女,校医院,其他,20151005,20150815,3
2015011117,男,校医院,其他,20151005,20150815,5
2015011118,男,校医院,其他,20151001,20150829,4
2015011118,男,校医院,其他,20151005,20150829,4
2015011118,男,校医院,其他,20151001,20150815,4
2015011118,男,校医院,其他,20151005,20150815,4
2015011121,男,校医院,其他,20151005,20150815,6
2015011121,男,校医院,其他,20151002,20150815,6
2015011121,男,校医院,其他,20151004,20150815,6.5
2015011121,男,校医院,其他,20151005,20150815,5
2015011129,男,校医院,其他,20151001,20150815,5
2015011129,男,校医院,其他,20151002,20150815,5
2015011204,男,校医院,其他,20151002,20150815,5
2015011204,男,校医院,其他,20151002,20150804,5
2015011207,男,校医院,其他,20151005,20150815,3.3
2015011208,男,校医院,其他,20151005,20150815,5
2015011208,男,校医院,其他,20151005,20150817,5
2015011209,男,校医院,其他,20151002,20150818,3
2015011209,男,校医院,其他,20151004,20150818,9
2015011211,男,校医院,其他,20151001,20150815,10
2015011211,男,校医院,其他,20151005,20150815,5
2015011212,男,校医院,其他,20151005,20150815,3
2015011217,男,校医院,其他,20151001,20150815,6.9
2015011218,男,校医院,其他,20151005,20150815,2.8
2015011219,男,校医院,其他,20151002,20150815,2.5
2015011219,男,校医院,其他,20151002,20150815,6.8
2015011219,男,校医院,其他,20151003,20150815,4.6
2015011222,男,校医院,其他,20151001,20150815,8.5
2015011222,男,校医院,其他,20151004,20150815,5
2015011223,女,校医院,其他,20151005,20150808,1.6
2015011224,男,校医院,其他,20151002,20150815,6
2015011224,男,校医院,其他,20151005,20150815,3
2015011225,男,校医院,其他,20151001,20150807,1.3
2015011225,男,校医院,其他,20151005,20150807,1.5
2015011227,男,校医院,其他,20151005,20150818,4.5
